parcel,transect,species,hits,year,bearing.x,parcel_aggregate,bearing.y,geometry,NameChange,SubClass,SuperOrder,alt_order,Order,Family,Species,Genus,Species.1,CommonName,OtherNotes,SourceCode,Phreatophyte,Noxious,Toxic,WeedyInOV,RareOrUncommon,Lifecycle,Veg_Type,USDA0,USDA8,Group,Provenance,Lifeform,Spore.Seed,Gymnosperm.Angio,Monocot.Dicot,tbl_species_veg_type_ID,addition_origin,percent_cover
LAW094,52,ATPO,16,2024,NA,LAW094,120,"c(382496, 4142088)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,8
LAW094,53,ATCA2,3,2024,NA,LAW094,40,"c(382488, 4141971)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW094,53,ATPO,9,2024,NA,LAW094,40,"c(382488, 4141971)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4.5
LAW094,53,ERNA10,2,2024,NA,LAW094,40,"c(382488, 4141971)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1
LAW094,53,ENAC,1,2024,NA,LAW094,40,"c(382488, 4141971)",0,NA,NA,NA,Asterales,Asteraceae,Encelia actoni,Encelia,actoni,"brittlebush, Acton's","leaves silvery canescent w/out hairs, ray flowers",7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW094,54,ATCA2,12,2024,NA,LAW094,320,"c(382515, 4141887)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,6
LAW094,54,ERNA10,2,2024,NA,LAW094,320,"c(382515, 4141887)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1
LAW094,55,ATPO,1,2024,NA,LAW094,120,"c(382562, 4141822)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW094,55,ATCA2,9,2024,NA,LAW094,120,"c(382562, 4141822)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4.5
LAW094,55,ERNA10,3,2024,NA,LAW094,120,"c(382562, 4141822)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1.5
LAW094,55,KRLA2,5,2024,NA,LAW094,120,"c(382562, 4141822)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW094,56,ATCA2,11,2024,NA,LAW094,120,"c(382565, 4141945)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5.5
LAW094,56,ERNA10,2,2024,NA,LAW094,120,"c(382565, 4141945)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1
LAW094,57,ATPO,9,2024,NA,LAW094,220,"c(382561, 4142049)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4.5
LAW094,57,ATCA2,12,2024,NA,LAW094,220,"c(382561, 4142049)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,6
LAW094,57,KRLA2,1,2024,NA,LAW094,220,"c(382561, 4142049)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW094,58,ATPO,2,2024,NA,LAW094,40,"c(382605, 4142133)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW094,58,ATCA2,4,2024,NA,LAW094,40,"c(382605, 4142133)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW094,58,ERNA10,1,2024,NA,LAW094,40,"c(382605, 4142133)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,0.5
LAW094,58,ATTO,13,2024,NA,LAW094,40,"c(382605, 4142133)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,6.5
LAW094,59,ATPO,4,2024,NA,LAW094,320,"c(382618, 4142045)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW094,59,ATCA2,8,2024,NA,LAW094,320,"c(382618, 4142045)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4
LAW094,59,ERNA10,3,2024,NA,LAW094,320,"c(382618, 4142045)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1.5
LAW094,59,KRLA2,2,2024,NA,LAW094,320,"c(382618, 4142045)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW094,60,ATCA2,4,2024,NA,LAW094,120,"c(382643, 4141900)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW094,60,ATTO,9,2024,NA,LAW094,120,"c(382643, 4141900)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4.5
LAW095,21,PSPO,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Fabales,Fabaceae,Psorothamnus polydenius,Psorothamnus,polydenius,"dalea, Dotted",NA,"1,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,ERFA2,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Polygonales,Polygonaceae,Eriogonum fasciculatum,Eriogonum,fasciculatum,"buckwheat, California","Shrub, inflorescence in balls on long stalks","1,2,4,7",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,DISP,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Poales,Poaceae,Distichlis spicata,Distichlis,spicata,Saltgrass,NA,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,grass,FACW,FAC+*,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA,0
LAW095,21,POFR2,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Salicales,Salicaceae,Populus fremontii,Populus,fremontii,"cottonwood, Fremont's /Alamo",NA,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,tree,FACW,FACW*,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,LEFR2,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Capparales,Brassicaceae,Lepidium fremontii,Lepidium,fremontii,"alyssum, Desert",NA,"1,2,3,4,7",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,ACSP12,0,2024,NA,LAW095,40,"c(381786, 4141852)",-1,NA,NA,NA,Poales,Poaceae,Achnatherum speciosum,Achnatherum,speciosum,"needlegrass, Desert",Stipa speciosa,"1,2,3,4,7",0,0,0,0,0,Perennial,grass,n/a,n/a,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA,0
LAW095,21,ENAC,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Asterales,Asteraceae,Encelia actoni,Encelia,actoni,"brittlebush, Acton's","leaves silvery canescent w/out hairs, ray flowers",7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,ATCO,0,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex confertifolia,Atriplex,confertifolia,Shadscale,NA,"1,2,3,4,5,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW095,21,ATCA2,1,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,21,ERNA10,4,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2
LAW095,21,ATPO,40,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,20
LAW095,21,SATR12,1,2024,NA,LAW095,40,"c(381786, 4141852)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,22,ATCA2,14,2024,NA,LAW095,220,"c(381858, 4141994)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,7
LAW095,22,ERNA10,3,2024,NA,LAW095,220,"c(381858, 4141994)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1.5
LAW095,22,ATTO,16,2024,NA,LAW095,220,"c(381858, 4141994)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,8
LAW095,22,ATPO,20,2024,NA,LAW095,220,"c(381858, 4141994)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,10
LAW095,23,ERNA10,5,2024,NA,LAW095,40,"c(381876, 4141898)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2.5
LAW095,23,ATTO,3,2024,NA,LAW095,40,"c(381876, 4141898)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,23,ATPO,1,2024,NA,LAW095,40,"c(381876, 4141898)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,23,SATR12,1,2024,NA,LAW095,40,"c(381876, 4141898)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,24,ATCA2,7,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3.5
LAW095,24,ERNA10,8,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,4
LAW095,24,ATTO,3,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,24,ATPO,25,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,12.5
LAW095,24,SATR12,1,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,24,KRLA2,5,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW095,24,LYCO2,3,2024,NA,LAW095,120,"c(381919, 4142151)",0,NA,NA,NA,Solanales,Solanaceae,Lycium cooperi,Lycium,cooperi,"thorn, Peach /wolfberry, Cooper's",NA,"1,2,7",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,25,ATCA2,5,2024,NA,LAW095,320,"c(381925, 4141940)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW095,25,ERNA10,2,2024,NA,LAW095,320,"c(381925, 4141940)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1
LAW095,25,ATTO,3,2024,NA,LAW095,320,"c(381925, 4141940)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,25,ATPO,22,2024,NA,LAW095,320,"c(381925, 4141940)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,11
LAW095,25,SATR12,1,2024,NA,LAW095,320,"c(381925, 4141940)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,26,ATCA2,5,2024,NA,LAW095,40,"c(381952, 4141858)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW095,26,ERNA10,12,2024,NA,LAW095,40,"c(381952, 4141858)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,6
LAW095,26,ATTO,5,2024,NA,LAW095,40,"c(381952, 4141858)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW095,26,ATPO,10,2024,NA,LAW095,40,"c(381952, 4141858)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
LAW095,27,ATCA2,2,2024,NA,LAW095,120,"c(381966, 4142075)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW095,27,ERNA10,4,2024,NA,LAW095,120,"c(381966, 4142075)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2
LAW095,27,SATR12,1,2024,NA,LAW095,120,"c(381966, 4142075)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,28,ATCA2,3,2024,NA,LAW095,220,"c(381987, 4141995)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,28,ATPO,51,2024,NA,LAW095,220,"c(381987, 4141995)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,25.5
LAW095,28,ATTO,4,2024,NA,LAW095,220,"c(381987, 4141995)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW095,29,ERNA10,1,2024,NA,LAW095,40,"c(382013, 4141823)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,0.5
LAW095,29,ATCA2,2,2024,NA,LAW095,40,"c(382013, 4141823)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW095,29,ATPO,6,2024,NA,LAW095,40,"c(382013, 4141823)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,30,ERNA10,2,2024,NA,LAW095,40,"c(382033, 4141910)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,1
LAW095,30,ATCA2,6,2024,NA,LAW095,40,"c(382033, 4141910)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,30,ATPO,19,2024,NA,LAW095,40,"c(382033, 4141910)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,9.5
