parcel,year,transect,species,hits,Lifeform,Lifecycle
PLC219,2022,82,ATTO,1,Shrub,Perennial
PLC219,2022,82,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC219,2022,82,SAVE4,2,Shrub,Perennial
PLC219,2022,82,SPAI,1,Grass,Perennial
PLC219,2023,1,ATPO,5,Shrub,Perennial
PLC219,2023,1,ATTO,5,Shrub,Perennial
PLC219,2023,1,ERIOG,16,Herb_Shrub,Annual/Perennial
PLC219,2023,1,SATR12,1,Herb,Annual
PLC219,2023,10,ATCO,1,Shrub,Perennial
PLC219,2023,10,SAVE4,15,Shrub,Perennial
PLC219,2023,11,ATCO,1,Shrub,Perennial
PLC219,2023,11,SAVE4,12,Shrub,Perennial
PLC219,2023,11,SUMO,1,Shrub,Perennial
PLC219,2023,12,ATPA3,1,Shrub,Perennial
PLC219,2023,12,SAVE4,4,Shrub,Perennial
PLC219,2023,14,ATCO,2,Shrub,Perennial
PLC219,2023,14,SAVE4,17,Shrub,Perennial
PLC219,2023,14,SPAI,2,Grass,Perennial
PLC219,2023,14,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,14,TEAX,1,Shrub,Perennial
PLC219,2023,15,ATCO,11,Shrub,Perennial
PLC219,2023,15,SAVE4,8,Shrub,Perennial
PLC219,2023,15,SPAI,7,Grass,Perennial
PLC219,2023,15,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,15,SUMO,4,Shrub,Perennial
PLC219,2023,16,ATPA3,1,Shrub,Perennial
PLC219,2023,16,SAVE4,4,Shrub,Perennial
PLC219,2023,16,TEGL,1,Shrub,Perennial
PLC219,2023,17,AMAC2,1,Herb,Annual
PLC219,2023,17,ATCO,2,Shrub,Perennial
PLC219,2023,17,ERNA10,1,Shrub,Perennial
PLC219,2023,17,HECU3,4,Herb,Perennial
PLC219,2023,17,SAVE4,8,Shrub,Perennial
PLC219,2023,17,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,18,ATCO,6,Shrub,Perennial
PLC219,2023,18,SAVE4,10,Shrub,Perennial
PLC219,2023,18,SUMO,3,Shrub,Perennial
PLC219,2023,19,ATTO,1,Shrub,Perennial
PLC219,2023,19,CORA5,2,Herb,Annual
PLC219,2023,19,ERNA10,6,Shrub,Perennial
PLC219,2023,19,PSARM,1,Shrub,Perennial
PLC219,2023,19,SAVE4,11,Shrub,Perennial
PLC219,2023,19,SUMO,1,Shrub,Perennial
PLC219,2023,2,ATPA3,4,Shrub,Perennial
PLC219,2023,2,SAVE4,2,Shrub,Perennial
PLC219,2023,20,ATCO,7,Shrub,Perennial
PLC219,2023,20,ATTO,4,Shrub,Perennial
PLC219,2023,20,SAVE4,5,Shrub,Perennial
PLC219,2023,20,SUMO,9,Shrub,Perennial
PLC219,2023,21,ATCO,2,Shrub,Perennial
PLC219,2023,21,SAVE4,11,Shrub,Perennial
PLC219,2023,22,ERNA10,3,Shrub,Perennial
PLC219,2023,22,SPAI,16,Grass,Perennial
PLC219,2023,22,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,23,ATCO,3,Shrub,Perennial
PLC219,2023,23,ERNA10,2,Shrub,Perennial
PLC219,2023,23,SAVE4,13,Shrub,Perennial
PLC219,2023,23,SAVE4,11,Shrub,Perennial
PLC219,2023,23,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,26,ATCO,3,Shrub,Perennial
PLC219,2023,26,SAVE4,17,Shrub,Perennial
PLC219,2023,26,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,26,SUMO,1,Shrub,Perennial
PLC219,2023,27,ATCO,3,Shrub,Perennial
PLC219,2023,27,ATPA3,1,Shrub,Perennial
PLC219,2023,27,SAVE4,15,Shrub,Perennial
PLC219,2023,27,SUMO,1,Shrub,Perennial
PLC219,2023,28,SAVE4,11,Shrub,Perennial
PLC219,2023,29,ATCO,3,Shrub,Perennial
PLC219,2023,29,SAVE4,10,Shrub,Perennial
PLC219,2023,3,ATTO,25,Shrub,Perennial
PLC219,2023,3,SPAI,6,Grass,Perennial
PLC219,2023,30,ATCO,2,Shrub,Perennial
PLC219,2023,30,SAVE4,6,Shrub,Perennial
PLC219,2023,31,SAVE4,6,Shrub,Perennial
PLC219,2023,31,SUMO,9,Shrub,Perennial
PLC219,2023,32,ARTR2,1,Shrub,Perennial
PLC219,2023,32,ATCO,1,Shrub,Perennial
PLC219,2023,32,SAVE4,10,Shrub,Perennial
PLC219,2023,32,SPAI,1,Grass,Perennial
PLC219,2023,4,ATPA3,5,Shrub,Perennial
PLC219,2023,4,SAVE4,8,Shrub,Perennial
PLC219,2023,4,SUMO,2,Shrub,Perennial
PLC219,2023,5,ERNA10,1,Shrub,Perennial
PLC219,2023,5,SAVE4,12,Shrub,Perennial
PLC219,2023,5,SPAI,1,Grass,Perennial
PLC219,2023,5,STEPH,1,Herb_Shrub,Perennial
PLC219,2023,5,SUMO,2,Shrub,Perennial
PLC219,2023,6,ATPA3,3,Shrub,Perennial
PLC219,2023,6,SAVE4,15,Shrub,Perennial
PLC219,2023,7,ERNA10,14,Shrub,Perennial
PLC219,2023,7,SAVE4,5,Shrub,Perennial
PLC219,2023,7,SPAI,3,Grass,Perennial
PLC219,2023,8,SAVE4,9,Shrub,Perennial
PLC219,2023,8,SPAI,11,Grass,Perennial
PLC219,2023,8,STEPH,3,Herb_Shrub,Perennial
PLC219,2023,9,SAVE4,12,Shrub,Perennial
PLC219,2025,10b,ARTRT,3,Shrub,Perennial
PLC219,2025,10b,ATCO,1,Shrub,Perennial
PLC219,2025,10b,ATPA3,0,Shrub,Perennial
PLC219,2025,10b,ATPO,0,Shrub,Perennial
PLC219,2025,10b,ATTO,0,Shrub,Perennial
PLC219,2025,10b,ERNA10,2,Shrub,Perennial
PLC219,2025,10b,GLLE3,2,Herb,Perennial
PLC219,2025,10b,IVAX,3,Herb,Perennial
PLC219,2025,10b,PSARM,0,Shrub,Perennial
PLC219,2025,10b,SATR12,0,Herb,Annual
PLC219,2025,10b,SAVE4,3,Shrub,Perennial
PLC219,2025,10b,SPAI,5,Grass,Perennial
PLC219,2025,10b,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,10b,SUNI,0,Shrub,Perennial
PLC219,2025,10b,TEAX,0,Shrub,Perennial
PLC219,2025,11d,ARTRT,3,Shrub,Perennial
PLC219,2025,11d,ATCO,0,Shrub,Perennial
PLC219,2025,11d,ATPA3,0,Shrub,Perennial
PLC219,2025,11d,ATPO,0,Shrub,Perennial
PLC219,2025,11d,ATTO,1,Shrub,Perennial
PLC219,2025,11d,ERNA10,3,Shrub,Perennial
PLC219,2025,11d,GLLE3,2,Herb,Perennial
PLC219,2025,11d,IVAX,3,Herb,Perennial
PLC219,2025,11d,PSARM,0,Shrub,Perennial
PLC219,2025,11d,SATR12,0,Herb,Annual
PLC219,2025,11d,SAVE4,0,Shrub,Perennial
PLC219,2025,11d,SPAI,5,Grass,Perennial
PLC219,2025,11d,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,11d,SUNI,0,Shrub,Perennial
PLC219,2025,11d,TEAX,0,Shrub,Perennial
PLC219,2025,12c,ARTRT,0,Shrub,Perennial
PLC219,2025,12c,ATCO,0,Shrub,Perennial
PLC219,2025,12c,ATPA3,0,Shrub,Perennial
PLC219,2025,12c,ATPO,4,Shrub,Perennial
PLC219,2025,12c,ATTO,3,Shrub,Perennial
PLC219,2025,12c,ERNA10,1,Shrub,Perennial
PLC219,2025,12c,GLLE3,0,Herb,Perennial
PLC219,2025,12c,IVAX,0,Herb,Perennial
PLC219,2025,12c,PSARM,0,Shrub,Perennial
PLC219,2025,12c,SATR12,0,Herb,Annual
PLC219,2025,12c,SAVE4,0,Shrub,Perennial
PLC219,2025,12c,SPAI,0,Grass,Perennial
PLC219,2025,12c,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,12c,SUNI,0,Shrub,Perennial
PLC219,2025,12c,TEAX,0,Shrub,Perennial
PLC219,2025,13c,ARTRT,0,Shrub,Perennial
PLC219,2025,13c,ATCO,0,Shrub,Perennial
PLC219,2025,13c,ATPA3,0,Shrub,Perennial
PLC219,2025,13c,ATPO,5,Shrub,Perennial
PLC219,2025,13c,ATTO,6,Shrub,Perennial
PLC219,2025,13c,ERNA10,0,Shrub,Perennial
PLC219,2025,13c,GLLE3,0,Herb,Perennial
PLC219,2025,13c,IVAX,0,Herb,Perennial
PLC219,2025,13c,PSARM,0,Shrub,Perennial
PLC219,2025,13c,SATR12,0,Herb,Annual
PLC219,2025,13c,SAVE4,0,Shrub,Perennial
PLC219,2025,13c,SPAI,0,Grass,Perennial
PLC219,2025,13c,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,13c,SUNI,0,Shrub,Perennial
PLC219,2025,13c,TEAX,0,Shrub,Perennial
PLC219,2025,14a,ARTRT,0,Shrub,Perennial
PLC219,2025,14a,ATCO,0,Shrub,Perennial
PLC219,2025,14a,ATPA3,0,Shrub,Perennial
PLC219,2025,14a,ATPO,1,Shrub,Perennial
PLC219,2025,14a,ATTO,6,Shrub,Perennial
PLC219,2025,14a,ERNA10,1,Shrub,Perennial
PLC219,2025,14a,GLLE3,0,Herb,Perennial
PLC219,2025,14a,IVAX,0,Herb,Perennial
PLC219,2025,14a,PSARM,0,Shrub,Perennial
PLC219,2025,14a,SATR12,0,Herb,Annual
PLC219,2025,14a,SAVE4,4,Shrub,Perennial
PLC219,2025,14a,SPAI,0,Grass,Perennial
PLC219,2025,14a,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,14a,SUNI,0,Shrub,Perennial
PLC219,2025,14a,TEAX,0,Shrub,Perennial
PLC219,2025,15c,ARTRT,0,Shrub,Perennial
PLC219,2025,15c,ATCO,0,Shrub,Perennial
PLC219,2025,15c,ATPA3,0,Shrub,Perennial
PLC219,2025,15c,ATPO,0,Shrub,Perennial
PLC219,2025,15c,ATTO,2,Shrub,Perennial
PLC219,2025,15c,ERNA10,2,Shrub,Perennial
PLC219,2025,15c,GLLE3,0,Herb,Perennial
PLC219,2025,15c,IVAX,0,Herb,Perennial
PLC219,2025,15c,PSARM,0,Shrub,Perennial
PLC219,2025,15c,SATR12,0,Herb,Annual
PLC219,2025,15c,SAVE4,8,Shrub,Perennial
PLC219,2025,15c,SPAI,0,Grass,Perennial
PLC219,2025,15c,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,15c,SUNI,0,Shrub,Perennial
PLC219,2025,15c,TEAX,0,Shrub,Perennial
PLC219,2025,1a,ARTRT,0,Shrub,Perennial
PLC219,2025,1a,ATCO,0,Shrub,Perennial
PLC219,2025,1a,ATPA3,1,Shrub,Perennial
PLC219,2025,1a,ATPO,0,Shrub,Perennial
PLC219,2025,1a,ATTO,0,Shrub,Perennial
PLC219,2025,1a,ERNA10,1,Shrub,Perennial
PLC219,2025,1a,GLLE3,0,Herb,Perennial
PLC219,2025,1a,IVAX,0,Herb,Perennial
PLC219,2025,1a,PSARM,0,Shrub,Perennial
PLC219,2025,1a,SATR12,0,Herb,Annual
PLC219,2025,1a,SAVE4,9,Shrub,Perennial
PLC219,2025,1a,SPAI,0,Grass,Perennial
PLC219,2025,1a,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,1a,SUNI,2,Shrub,Perennial
PLC219,2025,1a,TEAX,0,Shrub,Perennial
PLC219,2025,2d,ARTRT,0,Shrub,Perennial
PLC219,2025,2d,ATCO,4,Shrub,Perennial
PLC219,2025,2d,ATPA3,0,Shrub,Perennial
PLC219,2025,2d,ATPO,1,Shrub,Perennial
PLC219,2025,2d,ATTO,0,Shrub,Perennial
PLC219,2025,2d,ERNA10,1,Shrub,Perennial
PLC219,2025,2d,GLLE3,0,Herb,Perennial
PLC219,2025,2d,IVAX,0,Herb,Perennial
PLC219,2025,2d,PSARM,0,Shrub,Perennial
PLC219,2025,2d,SATR12,0,Herb,Annual
PLC219,2025,2d,SAVE4,16,Shrub,Perennial
PLC219,2025,2d,SPAI,0,Grass,Perennial
PLC219,2025,2d,STPA4,1,Herb_Shrub,Perennial
PLC219,2025,2d,SUNI,0,Shrub,Perennial
PLC219,2025,2d,TEAX,0,Shrub,Perennial
PLC219,2025,3a,ARTRT,0,Shrub,Perennial
PLC219,2025,3a,ATCO,7,Shrub,Perennial
PLC219,2025,3a,ATPA3,0,Shrub,Perennial
PLC219,2025,3a,ATPO,1,Shrub,Perennial
PLC219,2025,3a,ATTO,0,Shrub,Perennial
PLC219,2025,3a,ERNA10,0,Shrub,Perennial
PLC219,2025,3a,GLLE3,0,Herb,Perennial
PLC219,2025,3a,IVAX,0,Herb,Perennial
PLC219,2025,3a,PSARM,0,Shrub,Perennial
PLC219,2025,3a,SATR12,0,Herb,Annual
PLC219,2025,3a,SAVE4,18,Shrub,Perennial
PLC219,2025,3a,SPAI,0,Grass,Perennial
PLC219,2025,3a,STPA4,1,Herb_Shrub,Perennial
PLC219,2025,3a,SUNI,0,Shrub,Perennial
PLC219,2025,3a,TEAX,0,Shrub,Perennial
PLC219,2025,4c,ARTRT,0,Shrub,Perennial
PLC219,2025,4c,ATCO,3,Shrub,Perennial
PLC219,2025,4c,ATPA3,0,Shrub,Perennial
PLC219,2025,4c,ATPO,0,Shrub,Perennial
PLC219,2025,4c,ATTO,0,Shrub,Perennial
PLC219,2025,4c,ERNA10,0,Shrub,Perennial
PLC219,2025,4c,GLLE3,0,Herb,Perennial
PLC219,2025,4c,IVAX,0,Herb,Perennial
PLC219,2025,4c,PSARM,0,Shrub,Perennial
PLC219,2025,4c,SATR12,0,Herb,Annual
PLC219,2025,4c,SAVE4,8,Shrub,Perennial
PLC219,2025,4c,SPAI,0,Grass,Perennial
PLC219,2025,4c,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,4c,SUNI,0,Shrub,Perennial
PLC219,2025,4c,TEAX,0,Shrub,Perennial
PLC219,2025,5a,ARTRT,0,Shrub,Perennial
PLC219,2025,5a,ATCO,0,Shrub,Perennial
PLC219,2025,5a,ATPA3,0,Shrub,Perennial
PLC219,2025,5a,ATPO,0,Shrub,Perennial
PLC219,2025,5a,ATTO,0,Shrub,Perennial
PLC219,2025,5a,ERNA10,0,Shrub,Perennial
PLC219,2025,5a,GLLE3,0,Herb,Perennial
PLC219,2025,5a,IVAX,0,Herb,Perennial
PLC219,2025,5a,PSARM,0,Shrub,Perennial
PLC219,2025,5a,SATR12,0,Herb,Annual
PLC219,2025,5a,SAVE4,7,Shrub,Perennial
PLC219,2025,5a,SPAI,0,Grass,Perennial
PLC219,2025,5a,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,5a,SUNI,0,Shrub,Perennial
PLC219,2025,5a,TEAX,2,Shrub,Perennial
PLC219,2025,6a,ARTRT,0,Shrub,Perennial
PLC219,2025,6a,ATCO,0,Shrub,Perennial
PLC219,2025,6a,ATPA3,0,Shrub,Perennial
PLC219,2025,6a,ATPO,0,Shrub,Perennial
PLC219,2025,6a,ATTO,0,Shrub,Perennial
PLC219,2025,6a,ERNA10,0,Shrub,Perennial
PLC219,2025,6a,GLLE3,0,Herb,Perennial
PLC219,2025,6a,IVAX,0,Herb,Perennial
PLC219,2025,6a,PSARM,0,Shrub,Perennial
PLC219,2025,6a,SATR12,0,Herb,Annual
PLC219,2025,6a,SAVE4,6,Shrub,Perennial
PLC219,2025,6a,SPAI,0,Grass,Perennial
PLC219,2025,6a,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,6a,SUNI,4,Shrub,Perennial
PLC219,2025,6a,TEAX,2,Shrub,Perennial
PLC219,2025,7e,ARTRT,0,Shrub,Perennial
PLC219,2025,7e,ATCO,0,Shrub,Perennial
PLC219,2025,7e,ATPA3,0,Shrub,Perennial
PLC219,2025,7e,ATPO,0,Shrub,Perennial
PLC219,2025,7e,ATTO,0,Shrub,Perennial
PLC219,2025,7e,ERNA10,0,Shrub,Perennial
PLC219,2025,7e,GLLE3,0,Herb,Perennial
PLC219,2025,7e,IVAX,0,Herb,Perennial
PLC219,2025,7e,PSARM,0,Shrub,Perennial
PLC219,2025,7e,SATR12,0,Herb,Annual
PLC219,2025,7e,SAVE4,5,Shrub,Perennial
PLC219,2025,7e,SPAI,0,Grass,Perennial
PLC219,2025,7e,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,7e,SUNI,4,Shrub,Perennial
PLC219,2025,7e,TEAX,0,Shrub,Perennial
PLC219,2025,8a,ARTRT,0,Shrub,Perennial
PLC219,2025,8a,ATCO,0,Shrub,Perennial
PLC219,2025,8a,ATPA3,0,Shrub,Perennial
PLC219,2025,8a,ATPO,0,Shrub,Perennial
PLC219,2025,8a,ATTO,0,Shrub,Perennial
PLC219,2025,8a,ERNA10,0,Shrub,Perennial
PLC219,2025,8a,GLLE3,0,Herb,Perennial
PLC219,2025,8a,IVAX,0,Herb,Perennial
PLC219,2025,8a,PSARM,0,Shrub,Perennial
PLC219,2025,8a,SATR12,0,Herb,Annual
PLC219,2025,8a,SAVE4,5,Shrub,Perennial
PLC219,2025,8a,SPAI,0,Grass,Perennial
PLC219,2025,8a,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,8a,SUNI,0,Shrub,Perennial
PLC219,2025,8a,TEAX,0,Shrub,Perennial
PLC219,2025,9e,ARTRT,0,Shrub,Perennial
PLC219,2025,9e,ATCO,1,Shrub,Perennial
PLC219,2025,9e,ATPA3,0,Shrub,Perennial
PLC219,2025,9e,ATPO,0,Shrub,Perennial
PLC219,2025,9e,ATTO,0,Shrub,Perennial
PLC219,2025,9e,ERNA10,0,Shrub,Perennial
PLC219,2025,9e,GLLE3,0,Herb,Perennial
PLC219,2025,9e,IVAX,0,Herb,Perennial
PLC219,2025,9e,PSARM,0,Shrub,Perennial
PLC219,2025,9e,SATR12,0,Herb,Annual
PLC219,2025,9e,SAVE4,7,Shrub,Perennial
PLC219,2025,9e,SPAI,0,Grass,Perennial
PLC219,2025,9e,STPA4,0,Herb_Shrub,Perennial
PLC219,2025,9e,SUNI,0,Shrub,Perennial
PLC219,2025,9e,TEAX,0,Shrub,Perennial
PLC227,2023,1,ATCA2,5,Shrub,Perennial
PLC227,2023,1,ATCO,6,Shrub,Perennial
PLC227,2023,1,CALI4,1,Herb,Perennial
PLC227,2023,1,ERNA10,1,Shrub,Perennial
PLC227,2023,10,ATCA2,10,Shrub,Perennial
PLC227,2023,10,ERIOG,2,Herb_Shrub,Annual/Perennial
PLC227,2023,10,PSPO,12,Shrub,Perennial
PLC227,2023,11,ATCA2,7,Shrub,Perennial
PLC227,2023,11,ATCO,4,Shrub,Perennial
PLC227,2023,11,PSPO,1,Shrub,Perennial
PLC227,2023,11,SATR12,1,Herb,Annual
PLC227,2023,11,SAVE4,11,Shrub,Perennial
PLC227,2023,11,STEPH,1,Herb_Shrub,Perennial
PLC227,2023,12,ATCO,12,Shrub,Perennial
PLC227,2023,13,ATCA2,13,Shrub,Perennial
PLC227,2023,13,ATCO,1,Shrub,Perennial
PLC227,2023,13,CALI4,1,Herb,Perennial
PLC227,2023,13,ERIOG,2,Herb_Shrub,Annual/Perennial
PLC227,2023,13,ERNA10,2,Shrub,Perennial
PLC227,2023,13,PSPO,1,Shrub,Perennial
PLC227,2023,13,SAVE4,7,Shrub,Perennial
PLC227,2023,13,STEPH,1,Herb_Shrub,Perennial
PLC227,2023,14,ATCA2,15,Shrub,Perennial
PLC227,2023,14,PSPO,4,Shrub,Perennial
PLC227,2023,15,ACHY,1,Grass,Perennial
PLC227,2023,15,ATCA2,3,Shrub,Perennial
PLC227,2023,15,ATCO,10,Shrub,Perennial
PLC227,2023,16,ACHY,1,Grass,Perennial
PLC227,2023,16,ATCO,17,Shrub,Perennial
PLC227,2023,16,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC227,2023,16,SATR12,4,Herb,Annual
PLC227,2023,17,ATCA2,9,Shrub,Perennial
PLC227,2023,17,ATCO,2,Shrub,Perennial
PLC227,2023,17,PSPO,7,Shrub,Perennial
PLC227,2023,18,ATCO,13,Shrub,Perennial
PLC227,2023,19,ATCA2,9,Shrub,Perennial
PLC227,2023,19,PSARM,1,Shrub,Perennial
PLC227,2023,19,PSPO,7,Shrub,Perennial
PLC227,2023,2,ATPO,1,Shrub,Perennial
PLC227,2023,2,ATTO,2,Shrub,Perennial
PLC227,2023,2,SATR12,58,Herb,Annual
PLC227,2023,20,ATCA2,10,Shrub,Perennial
PLC227,2023,20,SATR12,10,Herb,Annual
PLC227,2023,21,ATCA2,12,Shrub,Perennial
PLC227,2023,21,ATTO,3,Shrub,Perennial
PLC227,2023,21,SATR12,2,Herb,Annual
PLC227,2023,21,STEPH,2,Herb_Shrub,Perennial
PLC227,2023,22,ATCA2,9,Shrub,Perennial
PLC227,2023,22,ATCO,2,Shrub,Perennial
PLC227,2023,22,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC227,2023,22,PSPO,2,Shrub,Perennial
PLC227,2023,23,ATCA2,12,Shrub,Perennial
PLC227,2023,23,ERNA10,1,Shrub,Perennial
PLC227,2023,23,PSPO,6,Shrub,Perennial
PLC227,2023,24,ATCA2,4,Shrub,Perennial
PLC227,2023,24,ATCO,5,Shrub,Perennial
PLC227,2023,25,ATCO,6,Shrub,Perennial
PLC227,2023,26,ATCA2,5,Shrub,Perennial
PLC227,2023,26,ERIOG,2,Herb_Shrub,Annual/Perennial
PLC227,2023,26,SATR12,4,Herb,Annual
PLC227,2023,27,ATCA2,6,Shrub,Perennial
PLC227,2023,27,ERNA10,16,Shrub,Perennial
PLC227,2023,28,ATCA2,6,Shrub,Perennial
PLC227,2023,28,ATCO,2,Shrub,Perennial
PLC227,2023,28,PSARM,2,Shrub,Perennial
PLC227,2023,28,PSPO,9,Shrub,Perennial
PLC227,2023,29,ATCA2,3,Shrub,Perennial
PLC227,2023,29,ATCO,5,Shrub,Perennial
PLC227,2023,29,ERNA10,1,Shrub,Perennial
PLC227,2023,29,PSPO,5,Shrub,Perennial
PLC227,2023,29,SATR12,1,Herb,Annual
PLC227,2023,3,ATCA2,11,Shrub,Perennial
PLC227,2023,3,ATCO,12,Shrub,Perennial
PLC227,2023,3,PSPO,2,Shrub,Perennial
PLC227,2023,3,SATR12,3,Herb,Annual
PLC227,2023,30,ATCA2,4,Shrub,Perennial
PLC227,2023,30,ATCO,4,Shrub,Perennial
PLC227,2023,30,ERNA10,9,Shrub,Perennial
PLC227,2023,30,PSPO,3,Shrub,Perennial
PLC227,2023,30,SATR12,1,Herb,Annual
PLC227,2023,31,ATPO,4,Shrub,Perennial
PLC227,2023,31,PSARM,1,Shrub,Perennial
PLC227,2023,31,SPAI,1,Grass,Perennial
PLC227,2023,32,ATCA2,18,Shrub,Perennial
PLC227,2023,32,ERIOG,4,Herb_Shrub,Annual/Perennial
PLC227,2023,32,ERNA10,1,Shrub,Perennial
PLC227,2023,4,ATCA2,6,Shrub,Perennial
PLC227,2023,4,ATCO,2,Shrub,Perennial
PLC227,2023,4,PSARM,2,Shrub,Perennial
PLC227,2023,5,ATCA2,1,Shrub,Perennial
PLC227,2023,5,ATPO,12,Shrub,Perennial
PLC227,2023,5,SPAI,1,Grass,Perennial
PLC227,2023,6,ATCA2,11,Shrub,Perennial
PLC227,2023,6,ATPO,2,Shrub,Perennial
PLC227,2023,6,ERIOG,3,Herb_Shrub,Annual/Perennial
PLC227,2023,6,SATR12,1,Herb,Annual
PLC227,2023,7,ATCA2,8,Shrub,Perennial
PLC227,2023,7,ATTO,2,Shrub,Perennial
PLC227,2023,7,ERNA10,1,Shrub,Perennial
PLC227,2023,7,SATR12,11,Herb,Annual
PLC227,2023,8,ATCA2,18,Shrub,Perennial
PLC227,2023,8,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC227,2023,8,ERNA10,1,Shrub,Perennial
PLC227,2023,8,PSPO,6,Shrub,Perennial
PLC227,2023,9,ATCA2,5,Shrub,Perennial
PLC227,2023,9,ATPO,1,Shrub,Perennial
PLC227,2023,9,ERNA10,7,Shrub,Perennial
PLC227,2023,9,PSARM,1,Shrub,Perennial
PLC227,2025,10a,ATCA2,6,Shrub,Perennial
PLC227,2025,10a,ATCO,5,Shrub,Perennial
PLC227,2025,10a,ATPO,0,Shrub,Perennial
PLC227,2025,10a,ATTO,0,Shrub,Perennial
PLC227,2025,10a,DISP,0,Grass,Perennial
PLC227,2025,10a,ERBR7,0,Herb,Annual
PLC227,2025,10a,ERDE6,2,Herb,Annual
PLC227,2025,10a,ERMA2,0,Herb,Annual
PLC227,2025,10a,ERNA10,0,Shrub,Perennial
PLC227,2025,10a,HECU3,0,Herb,Perennial
PLC227,2025,10a,PSARM,0,Shrub,Perennial
PLC227,2025,10a,PSPO,0,Shrub,Perennial
PLC227,2025,10a,SATR12,5,Herb,Annual
PLC227,2025,10a,SAVE4,0,Shrub,Perennial
PLC227,2025,10a,SPAI,0,Grass,Perennial
PLC227,2025,10a,STHY5,0,NA,NA
PLC227,2025,1d,ATCA2,13,Shrub,Perennial
PLC227,2025,1d,ATCO,0,Shrub,Perennial
PLC227,2025,1d,ATPO,0,Shrub,Perennial
PLC227,2025,1d,ATTO,0,Shrub,Perennial
PLC227,2025,1d,DISP,0,Grass,Perennial
PLC227,2025,1d,ERBR7,0,Herb,Annual
PLC227,2025,1d,ERDE6,2,Herb,Annual
PLC227,2025,1d,ERMA2,1,Herb,Annual
PLC227,2025,1d,ERNA10,0,Shrub,Perennial
PLC227,2025,1d,HECU3,0,Herb,Perennial
PLC227,2025,1d,PSARM,0,Shrub,Perennial
PLC227,2025,1d,PSPO,0,Shrub,Perennial
PLC227,2025,1d,SATR12,3,Herb,Annual
PLC227,2025,1d,SAVE4,0,Shrub,Perennial
PLC227,2025,1d,SPAI,0,Grass,Perennial
PLC227,2025,1d,STHY5,0,NA,NA
PLC227,2025,2a,ATCA2,14,Shrub,Perennial
PLC227,2025,2a,ATCO,0,Shrub,Perennial
PLC227,2025,2a,ATPO,0,Shrub,Perennial
PLC227,2025,2a,ATTO,0,Shrub,Perennial
PLC227,2025,2a,DISP,0,Grass,Perennial
PLC227,2025,2a,ERBR7,2,Herb,Annual
PLC227,2025,2a,ERDE6,0,Herb,Annual
PLC227,2025,2a,ERMA2,0,Herb,Annual
PLC227,2025,2a,ERNA10,3,Shrub,Perennial
PLC227,2025,2a,HECU3,0,Herb,Perennial
PLC227,2025,2a,PSARM,0,Shrub,Perennial
PLC227,2025,2a,PSPO,3,Shrub,Perennial
PLC227,2025,2a,SATR12,1,Herb,Annual
PLC227,2025,2a,SAVE4,0,Shrub,Perennial
PLC227,2025,2a,SPAI,0,Grass,Perennial
PLC227,2025,2a,STHY5,0,NA,NA
PLC227,2025,3a,ATCA2,13,Shrub,Perennial
PLC227,2025,3a,ATCO,0,Shrub,Perennial
PLC227,2025,3a,ATPO,0,Shrub,Perennial
PLC227,2025,3a,ATTO,0,Shrub,Perennial
PLC227,2025,3a,DISP,0,Grass,Perennial
PLC227,2025,3a,ERBR7,2,Herb,Annual
PLC227,2025,3a,ERDE6,0,Herb,Annual
PLC227,2025,3a,ERMA2,0,Herb,Annual
PLC227,2025,3a,ERNA10,3,Shrub,Perennial
PLC227,2025,3a,HECU3,0,Herb,Perennial
PLC227,2025,3a,PSARM,0,Shrub,Perennial
PLC227,2025,3a,PSPO,7,Shrub,Perennial
PLC227,2025,3a,SATR12,1,Herb,Annual
PLC227,2025,3a,SAVE4,0,Shrub,Perennial
PLC227,2025,3a,SPAI,0,Grass,Perennial
PLC227,2025,3a,STHY5,0,NA,NA
PLC227,2025,4a,ATCA2,12,Shrub,Perennial
PLC227,2025,4a,ATCO,0,Shrub,Perennial
PLC227,2025,4a,ATPO,0,Shrub,Perennial
PLC227,2025,4a,ATTO,0,Shrub,Perennial
PLC227,2025,4a,DISP,0,Grass,Perennial
