parcel,quad,parcel_code,segment_key,species,hits,survey_year,source_file,length_m,n_possible_hits,intercept_spacing_m,denominator_source,percent_cover
BGP160E,BGP,160E,1.3-1.4,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.6,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.4-1.5,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.22,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.5-1.6,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.93,200,0.5,gis_post_distance,1.5
BGP160E,BGP,160E,1.6-1.7,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.68,201,0.5,gis_post_distance,1.4925373134328357
BGP160E,BGP,160E,1.7-1.0,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.14,204,0.5,gis_post_distance,1.4705882352941175
BGP160E,BGP,160E,2.1-2.2,SATR12,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.19,204,0.5,gis_post_distance,0.9803921568627451
BGP160E,BGP,160E,2.2-2.3,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.1,198,0.5,gis_post_distance,2.525252525252525
BGP160E,BGP,160E,2.3-2.4,SATR12,14,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,6.965174129353234
BGP160E,BGP,160E,2.4-2.5,SATR12,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.95,202,0.5,gis_post_distance,0.9900990099009901
BGP160E,BGP,160E,2.5-2.6,SATR12,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,0.5
BGP160E,BGP,160E,2.6-2.7,SATR12,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.24,200,0.5,gis_post_distance,4
BGP160E,BGP,160E,2.7-2.0,SATR12,14,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101,202,0.5,gis_post_distance,6.9306930693069315
BGP160E,BGP,160E,3.1-3.2,SATR12,19,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.56,201,0.5,gis_post_distance,9.45273631840796
BGP160E,BGP,160E,3.2-3.3,SATR12,6,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,3.015075376884422
BGP160E,BGP,160E,3.3-3.4,SATR12,9,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,4.5
BGP160E,BGP,160E,3.4-3.5,SATR12,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.69,201,0.5,gis_post_distance,0.9950248756218906
BGP160E,BGP,160E,3.5-3.6,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.12,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.6-3.7,SATR12,10,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.99,196,0.5,gis_post_distance,5.1020408163265305
BGP160E,BGP,160E,3.7-3.0,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,2.4875621890547266
BGP160E,BGP,160E,4.1-4.2,SATR12,13,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,6.403940886699508
BGP160E,BGP,160E,4.2-4.3,SATR12,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,4.060913705583756
BGP160E,BGP,160E,4.3-4.4,SATR12,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.34,203,0.5,gis_post_distance,0.49261083743842365
BGP160E,BGP,160E,4.4-4.5,SATR12,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.13,200,0.5,gis_post_distance,3.5000000000000004
BGP160E,BGP,160E,4.5-4.6,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.69,199,0.5,gis_post_distance,1.507537688442211
BGP160E,BGP,160E,4.6-4.7,SATR12,9,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.25,200,0.5,gis_post_distance,4.5
BGP160E,BGP,160E,4.7-4.0,SATR12,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.92,200,0.5,gis_post_distance,3.5000000000000004
BGP160E,BGP,160E,5.1-5.2,SATR12,10,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.15,202,0.5,gis_post_distance,4.9504950495049505
BGP160E,BGP,160E,5.2-5.3,SATR12,10,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.49,203,0.5,gis_post_distance,4.926108374384237
BGP160E,BGP,160E,5.3-5.4,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,2.512562814070352
BGP160E,BGP,160E,5.4-5.5,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,2.512562814070352
BGP160E,BGP,160E,5.5-5.6,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.44,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,5.6-5.7,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,2.4875621890547266
BGP160E,BGP,160E,5.7-5.0,SATR12,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,1.9704433497536946
BGP160E,BGP,160E,6.1-6.2,SATR12,9,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.76,200,0.5,gis_post_distance,4.5
BGP160E,BGP,160E,6.2-6.3,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.35,203,0.5,gis_post_distance,2.4630541871921183
BGP160E,BGP,160E,6.3-6.4,SATR12,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,4
BGP160E,BGP,160E,6.4-6.5,SATR12,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.44,203,0.5,gis_post_distance,3.4482758620689653
BGP160E,BGP,160E,6.5-6.6,SATR12,17,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.9,200,0.5,gis_post_distance,8.5
BGP160E,BGP,160E,6.6-6.7,SATR12,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.8,200,0.5,gis_post_distance,1.5
BGP160E,BGP,160E,6.7-6.0,SATR12,13,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.33,201,0.5,gis_post_distance,6.467661691542288
BGP160E,BGP,160E,7.1-7.2,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.18,200,0.5,gis_post_distance,2.5
BGP160E,BGP,160E,7.2-7.3,SATR12,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.7,203,0.5,gis_post_distance,3.9408866995073892
BGP160E,BGP,160E,7.3-7.4,SATR12,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.58,199,0.5,gis_post_distance,4.0201005025125625
BGP160E,BGP,160E,7.4-7.5,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.47,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.5-7.6,SATR12,6,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.74,205,0.5,gis_post_distance,2.9268292682926833
BGP160E,BGP,160E,7.6-7.7,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.59,199,0.5,gis_post_distance,2.512562814070352
BGP160E,BGP,160E,7.7-7.0,SATR12,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.82,200,0.5,gis_post_distance,2.5
BGP160E,BGP,160E,8.1-8.2,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.03,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.2-8.3,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.95,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.3-8.4,SATR12,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.21,196,0.5,gis_post_distance,0.5102040816326531
BGP160E,BGP,160E,8.4-8.5,SATR12,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,103.14,206,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.5-8.0,SATR12,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.83,198,0.5,gis_post_distance,1.0101010101010102
BGP160E,BGP,160E,1.1-1.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.2,204,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.2-1.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.3-1.4,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.6,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.4-1.5,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.22,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.5-1.6,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.93,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.6-1.7,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.68,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.7-1.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.14,204,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.1-2.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.19,204,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.2-2.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.1,198,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.3-2.4,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.4-2.5,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.95,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.5-2.6,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.6-2.7,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.24,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.7-2.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.1-3.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.56,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.2-3.3,ATPO,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,1.0050251256281406
BGP160E,BGP,160E,3.3-3.4,ATPO,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,2.5
BGP160E,BGP,160E,3.4-3.5,ATPO,12,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.69,201,0.5,gis_post_distance,5.970149253731343
BGP160E,BGP,160E,3.5-3.6,ATPO,23,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.12,202,0.5,gis_post_distance,11.386138613861387
BGP160E,BGP,160E,3.6-3.7,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.99,196,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.7-3.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.1-4.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.2-4.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.3-4.4,ATPO,23,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.34,203,0.5,gis_post_distance,11.330049261083744
BGP160E,BGP,160E,4.4-4.5,ATPO,10,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.13,200,0.5,gis_post_distance,5
BGP160E,BGP,160E,4.5-4.6,ATPO,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.69,199,0.5,gis_post_distance,2.512562814070352
BGP160E,BGP,160E,4.6-4.7,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.25,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.7-4.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.92,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,5.1-5.2,ATPO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.15,202,0.5,gis_post_distance,0.49504950495049505
BGP160E,BGP,160E,5.2-5.3,ATPO,7,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.49,203,0.5,gis_post_distance,3.4482758620689653
BGP160E,BGP,160E,5.3-5.4,ATPO,13,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,6.532663316582915
BGP160E,BGP,160E,5.4-5.5,ATPO,43,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,21.608040201005025
BGP160E,BGP,160E,5.5-5.6,ATPO,22,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.44,201,0.5,gis_post_distance,10.945273631840797
BGP160E,BGP,160E,5.6-5.7,ATPO,33,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,16.417910447761194
BGP160E,BGP,160E,5.7-5.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.1-6.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.76,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.2-6.3,ATPO,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.35,203,0.5,gis_post_distance,3.9408866995073892
BGP160E,BGP,160E,6.3-6.4,ATPO,18,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,9
BGP160E,BGP,160E,6.4-6.5,ATPO,6,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.44,203,0.5,gis_post_distance,2.955665024630542
BGP160E,BGP,160E,6.5-6.6,ATPO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.9,200,0.5,gis_post_distance,2
BGP160E,BGP,160E,6.6-6.7,ATPO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.8,200,0.5,gis_post_distance,2
BGP160E,BGP,160E,6.7-6.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.33,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.1-7.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.18,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.2-7.3,ATPO,3,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.7,203,0.5,gis_post_distance,1.477832512315271
BGP160E,BGP,160E,7.3-7.4,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.58,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.4-7.5,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.47,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.5-7.6,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.74,205,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.6-7.7,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.59,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,7.7-7.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.82,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.1-8.2,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.03,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.2-8.3,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.95,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.3-8.4,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.21,196,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.4-8.5,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,103.14,206,0.5,gis_post_distance,0
BGP160E,BGP,160E,8.5-8.0,ATPO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.83,198,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.1-1.2,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.2,204,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.2-1.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.3-1.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.6,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.4-1.5,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.22,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.5-1.6,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.93,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.6-1.7,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.68,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,1.7-1.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.14,204,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.1-2.2,ATTO,23,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,102.19,204,0.5,gis_post_distance,11.27450980392157
BGP160E,BGP,160E,2.2-2.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.1,198,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.3-2.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.55,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.4-2.5,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.95,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.5-2.6,ATTO,5,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,2.5
BGP160E,BGP,160E,2.6-2.7,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.24,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,2.7-2.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.1-3.2,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.56,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.2-3.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.68,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.3-3.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.12,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.4-3.5,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.69,201,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.5-3.6,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.12,202,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.6-3.7,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,97.99,196,0.5,gis_post_distance,0
BGP160E,BGP,160E,3.7-3.0,ATTO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.36,201,0.5,gis_post_distance,0.4975124378109453
BGP160E,BGP,160E,4.1-4.2,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.2-4.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,98.68,197,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.3-4.4,ATTO,4,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.34,203,0.5,gis_post_distance,1.9704433497536946
BGP160E,BGP,160E,4.4-4.5,ATTO,8,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.13,200,0.5,gis_post_distance,4
BGP160E,BGP,160E,4.5-4.6,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.69,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.6-4.7,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.25,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,4.7-4.0,ATTO,2,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.92,200,0.5,gis_post_distance,1
BGP160E,BGP,160E,5.1-5.2,ATTO,18,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.15,202,0.5,gis_post_distance,8.91089108910891
BGP160E,BGP,160E,5.2-5.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.49,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,5.3-5.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,5.4-5.5,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.48,199,0.5,gis_post_distance,0
BGP160E,BGP,160E,5.5-5.6,ATTO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.44,201,0.5,gis_post_distance,0.4975124378109453
BGP160E,BGP,160E,5.6-5.7,ATTO,1,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,100.42,201,0.5,gis_post_distance,0.4975124378109453
BGP160E,BGP,160E,5.7-5.0,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.57,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.1-6.2,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.76,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.2-6.3,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.35,203,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.3-6.4,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,99.79,200,0.5,gis_post_distance,0
BGP160E,BGP,160E,6.4-6.5,ATTO,0,2025,Re_Veg Parcels 2025 IND_BLK_TIN_BGP_BIS_LAW.xlsx,101.44,203,0.5,gis_post_distance,0
